"name","time_value","value"
"Fort Wayne",2021-01-26,0.69
"Elkhart-Goshen",2021-01-26,0.62
"Evansville",2021-01-26,0.92
"Chicago-Naperville-Elgin",2021-01-26,0.52
"Indianapolis-Carmel-Anderson",2021-01-26,0.73
"Kokomo",2021-01-26,0.7
"Lafayette-West Lafayette",2021-01-26,0.79
"Louisville/Jefferson County",2021-01-26,0.56
"Michigan City-La Porte",2021-01-26,0.57
"Muncie",2021-01-26,0.57
"South Bend-Mishawaka",2021-01-26,0.72
"Terre Haute",2021-01-26,0.63
"Bloomington",2021-01-27,0.53
"Cincinnati",2021-01-27,0.67
"Columbus",2021-01-27,0.65
"Fort Wayne",2021-01-27,0.69
"Elkhart-Goshen",2021-01-27,0.6
"Evansville",2021-01-27,0.84
"Chicago-Naperville-Elgin",2021-01-27,0.52
"Indianapolis-Carmel-Anderson",2021-01-27,0.7
"Kokomo",2021-01-27,0.69
"Lafayette-West Lafayette",2021-01-27,0.73
"Louisville/Jefferson County",2021-01-27,0.53
"Michigan City-La Porte",2021-01-27,0.71
"Muncie",2021-01-27,0.57
"South Bend-Mishawaka",2021-01-27,0.61
"Terre Haute",2021-01-27,0.7
"Bloomington",2021-01-28,0.54
"Cincinnati",2021-01-28,0.69
"Columbus",2021-01-28,0.65
"Fort Wayne",2021-01-28,0.68
"Elkhart-Goshen",2021-01-28,0.59
"Evansville",2021-01-28,0.85
"Chicago-Naperville-Elgin",2021-01-28,0.56
"Indianapolis-Carmel-Anderson",2021-01-28,0.71
"Kokomo",2021-01-28,0.7
"Lafayette-West Lafayette",2021-01-28,0.73
"Louisville/Jefferson County",2021-01-28,0.53
"Michigan City-La Porte",2021-01-28,0.71
"Muncie",2021-01-28,0.56
"South Bend-Mishawaka",2021-01-28,0.61
"Terre Haute",2021-01-28,0.7
"Bloomington",2021-01-30,0.48
"Cincinnati",2021-01-30,0.64
"Columbus",2021-01-30,0.65
"Fort Wayne",2021-01-30,0.65
"Elkhart-Goshen",2021-01-30,0.51
"Evansville",2021-01-30,0.81
"Chicago-Naperville-Elgin",2021-01-30,0.51
"Indianapolis-Carmel-Anderson",2021-01-30,0.75
"Kokomo",2021-01-30,0.7
"Lafayette-West Lafayette",2021-01-30,0.71
"Louisville/Jefferson County",2021-01-30,0.59
"Michigan City-La Porte",2021-01-30,0.73
"Muncie",2021-01-30,0.55
"South Bend-Mishawaka",2021-01-30,0.56
"Terre Haute",2021-01-30,0.72
"Bloomington",2021-01-31,0.6
"Cincinnati",2021-01-31,0.72
"Columbus",2021-01-31,0.68
"Fort Wayne",2021-01-31,0.64
"Elkhart-Goshen",2021-01-31,0.56
"Evansville",2021-01-31,0.93
"Chicago-Naperville-Elgin",2021-01-31,0.48
"Indianapolis-Carmel-Anderson",2021-01-31,0.74
"Kokomo",2021-01-31,0.7
"Lafayette-West Lafayette",2021-01-31,0.64
"Louisville/Jefferson County",2021-01-31,0.61
"Michigan City-La Porte",2021-01-31,0.9
"Muncie",2021-01-31,0.55
"South Bend-Mishawaka",2021-01-31,0.61
"Terre Haute",2021-01-31,0.88
"Bloomington",2021-02-10,0.73
"Cincinnati",2021-02-10,0.73
"Columbus",2021-02-10,0.58
"Fort Wayne",2021-02-10,0.54
"Elkhart-Goshen",2021-02-10,0.67
"Evansville",2021-02-10,0.8
"Chicago-Naperville-Elgin",2021-02-10,0.43
"Indianapolis-Carmel-Anderson",2021-02-10,0.7
"Kokomo",2021-02-10,0.62
"Lafayette-West Lafayette",2021-02-10,0.49
"Louisville/Jefferson County",2021-02-10,0.62
"Michigan City-La Porte",2021-02-10,1.1
"Muncie",2021-02-10,0.55
"South Bend-Mishawaka",2021-02-10,0.62
"Terre Haute",2021-02-10,0.71
"Bloomington",2021-02-11,0.72
"Cincinnati",2021-02-11,0.74
"Columbus",2021-02-11,0.58
"Fort Wayne",2021-02-11,0.53
"Elkhart-Goshen",2021-02-11,0.67
"Evansville",2021-02-11,0.8
"Chicago-Naperville-Elgin",2021-02-11,0.44
"Indianapolis-Carmel-Anderson",2021-02-11,0.71
"Kokomo",2021-02-11,0.61
"Lafayette-West Lafayette",2021-02-11,0.49
"Louisville/Jefferson County",2021-02-11,0.62
"Michigan City-La Porte",2021-02-11,1.1
"Muncie",2021-02-11,0.54
"South Bend-Mishawaka",2021-02-11,0.61
"Terre Haute",2021-02-11,0.71
"Bloomington",2021-02-13,0.48
"Cincinnati",2021-02-13,0.61
"Columbus",2021-02-13,0.54
"Fort Wayne",2021-02-13,0.62
"Elkhart-Goshen",2021-02-13,0.3
"Evansville",2021-02-13,0.82
"Chicago-Naperville-Elgin",2021-02-13,0.41
"Indianapolis-Carmel-Anderson",2021-02-13,0.56
"Kokomo",2021-02-13,0.58
"Lafayette-West Lafayette",2021-02-13,0.67
"Louisville/Jefferson County",2021-02-13,0.56
"Michigan City-La Porte",2021-02-13,0.32
"Muncie",2021-02-13,0.97
"South Bend-Mishawaka",2021-02-13,0.35
"Terre Haute",2021-02-13,0.55
"Bloomington",2021-02-14,0.44
"Cincinnati",2021-02-14,0.61
"Columbus",2021-02-14,0.46
"Fort Wayne",2021-02-14,0.58
"Elkhart-Goshen",2021-02-14,0.26
"Evansville",2021-02-14,0.8
"Chicago-Naperville-Elgin",2021-02-14,0.44
"Indianapolis-Carmel-Anderson",2021-02-14,0.5
"Kokomo",2021-02-14,0.53
"Lafayette-West Lafayette",2021-02-14,0.63
"Louisville/Jefferson County",2021-02-14,0.49
"Michigan City-La Porte",2021-02-14,0.25
"Muncie",2021-02-14,0.79
"South Bend-Mishawaka",2021-02-14,0.44
"Terre Haute",2021-02-14,0.66
"Bloomington",2021-02-16,0.43
"Cincinnati",2021-02-16,0.6
"Columbus",2021-02-16,0.51
"Fort Wayne",2021-02-16,0.62
"Elkhart-Goshen",2021-02-16,0.27
"Evansville",2021-02-16,0.59
"Chicago-Naperville-Elgin",2021-02-16,0.48
"Indianapolis-Carmel-Anderson",2021-02-16,0.57
"Kokomo",2021-02-16,0.62
"Lafayette-West Lafayette",2021-02-16,0.62
"Louisville/Jefferson County",2021-02-16,0.61
"Michigan City-La Porte",2021-02-16,0.28
"Muncie",2021-02-16,0.58
"South Bend-Mishawaka",2021-02-16,0.47
"Terre Haute",2021-02-16,0.55
"Bloomington",2021-02-17,0.41
"Cincinnati",2021-02-17,0.58
"Columbus",2021-02-17,0.48
"Fort Wayne",2021-02-17,0.54
"Elkhart-Goshen",2021-02-17,0.24
"Evansville",2021-02-17,0.5
"Chicago-Naperville-Elgin",2021-02-17,0.47
"Indianapolis-Carmel-Anderson",2021-02-17,0.5
"Kokomo",2021-02-17,0.57
"Lafayette-West Lafayette",2021-02-17,0.61
"Louisville/Jefferson County",2021-02-17,0.55
"Michigan City-La Porte",2021-02-17,0.43
"Muncie",2021-02-17,0.55
"South Bend-Mishawaka",2021-02-17,0.5
"Terre Haute",2021-02-17,0.54
"Bloomington",2021-02-18,0.43
"Cincinnati",2021-02-18,0.57
"Columbus",2021-02-18,0.48
"Fort Wayne",2021-02-18,0.52
"Elkhart-Goshen",2021-02-18,0.52
"Evansville",2021-02-18,0.54
"Chicago-Naperville-Elgin",2021-02-18,0.49
"Indianapolis-Carmel-Anderson",2021-02-18,0.49
"Kokomo",2021-02-18,0.57
"Lafayette-West Lafayette",2021-02-18,0.6
"Louisville/Jefferson County",2021-02-18,0.51
"Michigan City-La Porte",2021-02-18,0.42
"Muncie",2021-02-18,0.6
"South Bend-Mishawaka",2021-02-18,0.46
"Terre Haute",2021-02-18,0.55
"Bloomington",2021-02-19,0.46
"Cincinnati",2021-02-19,0.56
"Columbus",2021-02-19,0.46
"Fort Wayne",2021-02-19,0.46
"Elkhart-Goshen",2021-02-19,0.52
"Evansville",2021-02-19,0.54
"Chicago-Naperville-Elgin",2021-02-19,0.49
"Indianapolis-Carmel-Anderson",2021-02-19,0.5
"Kokomo",2021-02-19,0.54
"Lafayette-West Lafayette",2021-02-19,0.54
"Louisville/Jefferson County",2021-02-19,0.51
"Michigan City-La Porte",2021-02-19,0.41
"Muncie",2021-02-19,0.49
"South Bend-Mishawaka",2021-02-19,0.49
"Terre Haute",2021-02-19,0.41
"Bloomington",2021-02-20,0.45
"Cincinnati",2021-02-20,0.59
"Columbus",2021-02-20,0.43
"Fort Wayne",2021-02-20,0.48
"Elkhart-Goshen",2021-02-20,0.54
"Evansville",2021-02-20,0.46
"Chicago-Naperville-Elgin",2021-02-20,0.48
"Indianapolis-Carmel-Anderson",2021-02-20,0.48
"Kokomo",2021-02-20,0.52
"Lafayette-West Lafayette",2021-02-20,0.56
"Louisville/Jefferson County",2021-02-20,0.51
"Michigan City-La Porte",2021-02-20,0.43
"Muncie",2021-02-20,0.49
"South Bend-Mishawaka",2021-02-20,0.51
"Terre Haute",2021-02-20,0.3
"Bloomington",2021-02-21,0.46
"Cincinnati",2021-02-21,0.55
"Columbus",2021-02-21,0.42
"Fort Wayne",2021-02-21,0.45
"Elkhart-Goshen",2021-02-21,0.55
"Evansville",2021-02-21,0.51
"Chicago-Naperville-Elgin",2021-02-21,0.47
"Indianapolis-Carmel-Anderson",2021-02-21,0.51
"Kokomo",2021-02-21,0.51
"Lafayette-West Lafayette",2021-02-21,0.63
"Louisville/Jefferson County",2021-02-21,0.53
"Michigan City-La Porte",2021-02-21,0.47
"Muncie",2021-02-21,0.37
"South Bend-Mishawaka",2021-02-21,0.44
"Terre Haute",2021-02-21,0.41
"Bloomington",2021-02-23,0.39
"Cincinnati",2021-02-23,0.55
"Columbus",2021-02-23,0.49
"Fort Wayne",2021-02-23,0.53
"Elkhart-Goshen",2021-02-23,0.54
"Evansville",2021-02-23,0.62
"Chicago-Naperville-Elgin",2021-02-23,0.45
"Indianapolis-Carmel-Anderson",2021-02-23,0.43
"Kokomo",2021-02-23,0.53
"Lafayette-West Lafayette",2021-02-23,0.6
"Louisville/Jefferson County",2021-02-23,0.48
"Michigan City-La Porte",2021-02-23,0.46
"Muncie",2021-02-23,0.42
"South Bend-Mishawaka",2021-02-23,0.57
"Terre Haute",2021-02-23,0.52
"Bloomington",2021-02-24,0.39
"Cincinnati",2021-02-24,0.57
"Columbus",2021-02-24,0.49
"Fort Wayne",2021-02-24,0.52
"Elkhart-Goshen",2021-02-24,0.57
"Evansville",2021-02-24,0.72
"Chicago-Naperville-Elgin",2021-02-24,0.44
"Indianapolis-Carmel-Anderson",2021-02-24,0.43
"Kokomo",2021-02-24,0.53
"Lafayette-West Lafayette",2021-02-24,0.52
"Louisville/Jefferson County",2021-02-24,0.47
"Michigan City-La Porte",2021-02-24,0.28
"Muncie",2021-02-24,0.41
"South Bend-Mishawaka",2021-02-24,0.6
"Terre Haute",2021-02-24,0.5
"Bloomington",2021-02-25,0.56
"Cincinnati",2021-02-25,0.57
"Columbus",2021-02-25,0.5
"Fort Wayne",2021-02-25,0.47
"Elkhart-Goshen",2021-02-25,0.34
"Evansville",2021-02-25,0.69
"Chicago-Naperville-Elgin",2021-02-25,0.42
"Indianapolis-Carmel-Anderson",2021-02-25,0.4
"Kokomo",2021-02-25,0.51
"Lafayette-West Lafayette",2021-02-25,0.52
"Louisville/Jefferson County",2021-02-25,0.47
"Michigan City-La Porte",2021-02-25,0.28
"Muncie",2021-02-25,0.47
"South Bend-Mishawaka",2021-02-25,0.59
"Terre Haute",2021-02-25,0.56
"Bloomington",2021-02-26,0.57
"Cincinnati",2021-02-26,0.56
"Columbus",2021-02-26,0.51
"Fort Wayne",2021-02-26,0.48
"Elkhart-Goshen",2021-02-26,0.37
"Evansville",2021-02-26,0.67
"Chicago-Naperville-Elgin",2021-02-26,0.41
"Indianapolis-Carmel-Anderson",2021-02-26,0.4
"Kokomo",2021-02-26,0.51
"Lafayette-West Lafayette",2021-02-26,0.49
"Louisville/Jefferson County",2021-02-26,0.46
"Michigan City-La Porte",2021-02-26,0.31
"Muncie",2021-02-26,0.54
"South Bend-Mishawaka",2021-02-26,0.56
"Terre Haute",2021-02-26,0.58
"Bloomington",2021-02-27,0.54
"Cincinnati",2021-02-27,0.46
"Columbus",2021-02-27,0.48
"Fort Wayne",2021-02-27,0.45
"Elkhart-Goshen",2021-02-27,0.43
"Evansville",2021-02-27,0.7
"Chicago-Naperville-Elgin",2021-02-27,0.42
"Indianapolis-Carmel-Anderson",2021-02-27,0.37
"Kokomo",2021-02-27,0.5
"Lafayette-West Lafayette",2021-02-27,0.49
"Louisville/Jefferson County",2021-02-27,0.43
"Michigan City-La Porte",2021-02-27,0.31
"Muncie",2021-02-27,0.72
"South Bend-Mishawaka",2021-02-27,0.55
"Terre Haute",2021-02-27,0.58
"Bloomington",2021-02-28,0.54
"Cincinnati",2021-02-28,0.49
"Columbus",2021-02-28,0.43
"Fort Wayne",2021-02-28,0.43
"Elkhart-Goshen",2021-02-28,0.45
"Evansville",2021-02-28,0.61
"Chicago-Naperville-Elgin",2021-02-28,0.41
"Indianapolis-Carmel-Anderson",2021-02-28,0.34
"Kokomo",2021-02-28,0.44
"Lafayette-West Lafayette",2021-02-28,0.44
"Louisville/Jefferson County",2021-02-28,0.42
"Michigan City-La Porte",2021-02-28,0.3
"Muncie",2021-02-28,0.74
"South Bend-Mishawaka",2021-02-28,0.55
"Terre Haute",2021-02-28,0.55
"Bloomington",2021-03-01,0.59
"Cincinnati",2021-03-01,0.47
"Columbus",2021-03-01,0.42
"Fort Wayne",2021-03-01,0.41
"Elkhart-Goshen",2021-03-01,0.53
"Evansville",2021-03-01,0.62
"Chicago-Naperville-Elgin",2021-03-01,0.39
"Indianapolis-Carmel-Anderson",2021-03-01,0.45
"Kokomo",2021-03-01,0.42
"Lafayette-West Lafayette",2021-03-01,0.43
"Louisville/Jefferson County",2021-03-01,0.35
"Michigan City-La Porte",2021-03-01,0.26
"Muncie",2021-03-01,0.71
"South Bend-Mishawaka",2021-03-01,0.58
"Terre Haute",2021-03-01,0.58
"Bloomington",2021-03-02,0.58
"Cincinnati",2021-03-02,0.46
"Columbus",2021-03-02,0.4
"Fort Wayne",2021-03-02,0.41
"Elkhart-Goshen",2021-03-02,0.51
"Evansville",2021-03-02,0.48
"Chicago-Naperville-Elgin",2021-03-02,0.37
"Indianapolis-Carmel-Anderson",2021-03-02,0.43
"Kokomo",2021-03-02,0.4
"Lafayette-West Lafayette",2021-03-02,0.36
"Louisville/Jefferson County",2021-03-02,0.33
"Michigan City-La Porte",2021-03-02,0.26
"Muncie",2021-03-02,0.62
"South Bend-Mishawaka",2021-03-02,0.61
"Terre Haute",2021-03-02,0.46
"Bloomington",2021-03-03,0.6
"Cincinnati",2021-03-03,0.44
"Columbus",2021-03-03,0.39
"Fort Wayne",2021-03-03,0.46
"Elkhart-Goshen",2021-03-03,0.45
"Evansville",2021-03-03,0.36
"Chicago-Naperville-Elgin",2021-03-03,0.38
"Indianapolis-Carmel-Anderson",2021-03-03,0.39
"Kokomo",2021-03-03,0.38
"Lafayette-West Lafayette",2021-03-03,0.34
"Louisville/Jefferson County",2021-03-03,0.29
"Michigan City-La Porte",2021-03-03,0.22
"Muncie",2021-03-03,0.53
"South Bend-Mishawaka",2021-03-03,0.55
"Terre Haute",2021-03-03,0.51
"Bloomington",2021-03-04,0.32
"Cincinnati",2021-03-04,0.44
"Columbus",2021-03-04,0.37
"Fort Wayne",2021-03-04,0.43
"Elkhart-Goshen",2021-03-04,0.54
"Evansville",2021-03-04,0.39
"Chicago-Naperville-Elgin",2021-03-04,0.37
"Indianapolis-Carmel-Anderson",2021-03-04,0.42
"Kokomo",2021-03-04,0.37
"Lafayette-West Lafayette",2021-03-04,0.33
"Louisville/Jefferson County",2021-03-04,0.31
"Michigan City-La Porte",2021-03-04,0.21
"Muncie",2021-03-04,0.48
"South Bend-Mishawaka",2021-03-04,0.6
"Terre Haute",2021-03-04,0.43
"Bloomington",2021-03-05,0.27
"Cincinnati",2021-03-05,0.47
"Columbus",2021-03-05,0.35
"Fort Wayne",2021-03-05,0.42
"Elkhart-Goshen",2021-03-05,0.66
"Evansville",2021-03-05,0.42
"Chicago-Naperville-Elgin",2021-03-05,0.37
"Indianapolis-Carmel-Anderson",2021-03-05,0.39
"Kokomo",2021-03-05,0.35
"Lafayette-West Lafayette",2021-03-05,0.31
"Louisville/Jefferson County",2021-03-05,0.32
"Michigan City-La Porte",2021-03-05,0.24
"Muncie",2021-03-05,0.41
"South Bend-Mishawaka",2021-03-05,0.59
"Terre Haute",2021-03-05,0.4
"Bloomington",2021-03-06,0.27
"Cincinnati",2021-03-06,0.47
"Columbus",2021-03-06,0.35
"Fort Wayne",2021-03-06,0.69
"Elkhart-Goshen",2021-03-06,0.59
"Evansville",2021-03-06,0.36
"Chicago-Naperville-Elgin",2021-03-06,0.37
"Indianapolis-Carmel-Anderson",2021-03-06,0.4
"Kokomo",2021-03-06,0.36
"Lafayette-West Lafayette",2021-03-06,0.33
"Louisville/Jefferson County",2021-03-06,0.39
"Michigan City-La Porte",2021-03-06,0.22
"Muncie",2021-03-06,0.24
"South Bend-Mishawaka",2021-03-06,0.49
"Terre Haute",2021-03-06,0.41
"Bloomington",2021-03-07,0.29
"Cincinnati",2021-03-07,0.47
"Columbus",2021-03-07,0.36
"Fort Wayne",2021-03-07,0.67
"Elkhart-Goshen",2021-03-07,0.59
"Evansville",2021-03-07,0.38
"Chicago-Naperville-Elgin",2021-03-07,0.39
"Indianapolis-Carmel-Anderson",2021-03-07,0.44
"Kokomo",2021-03-07,0.37
"Lafayette-West Lafayette",2021-03-07,0.31
"Louisville/Jefferson County",2021-03-07,0.41
"Michigan City-La Porte",2021-03-07,0.24
"Muncie",2021-03-07,0.24
"South Bend-Mishawaka",2021-03-07,0.51
"Terre Haute",2021-03-07,0.34
"Bloomington",2021-03-08,0.27
"Cincinnati",2021-03-08,0.47
"Columbus",2021-03-08,0.33
"Fort Wayne",2021-03-08,0.65
"Elkhart-Goshen",2021-03-08,0.49
"Evansville",2021-03-08,0.46
"Chicago-Naperville-Elgin",2021-03-08,0.39
"Indianapolis-Carmel-Anderson",2021-03-08,0.4
"Kokomo",2021-03-08,0.35
"Lafayette-West Lafayette",2021-03-08,0.35
"Louisville/Jefferson County",2021-03-08,0.39
"Michigan City-La Porte",2021-03-08,0.27
"Muncie",2021-03-08,0.26
"South Bend-Mishawaka",2021-03-08,0.46
"Terre Haute",2021-03-08,0.31
